taxon_id,photo_id,extension,observation_uuid,split
69658,2458299,jpg,ee51b9c8-799a-4613-beb8-ff512e1c4271,train
739606,281337305,jpeg,c8f689ce-38ed-483d-882b-d9c35017d002,train
217219,20851289,jpg,a0de3ed7-0784-40d0-98fe-a3331918941b,train
258813,618929,JPG,ddc8ca80-749d-4e9b-8fea-9284d9b860c7,train
362800,60731377,jpeg,f139ac0b-9663-454b-9d65-bd3595259073,train
605917,89254299,jpeg,04d9d18e-d73b-479e-9d71-f6051effa419,train
51702,12611,jpg,7de34085-66d0-49a3-806b-9cf8e4ce3cb4,train
194032,45475320,jpeg,72775ba3-f5b9-4db4-9480-15b175a02538,test
465810,8635608,jpg,ac95a917-7c9e-41ff-9e24-06ad04cb33a6,val
321675,4274903,jpg,e8123cc1-04aa-4e6b-b515-1782facc2921,test
433481,10518543,jpg,14a1ee63-2996-4539-bdf0-37dec98a4e67,test
1103438,176953040,jpeg,959589f4-4f4a-48e0-9d81-3f9acc93dac5,train
454958,180655129,jpeg,76c00139-8d80-4c30-9c76-dbf9736d2e33,train
470124,13973561,jpg,34e6fcb4-72c6-4a11-8cb3-77e1d86b4722,train
85057,2036224,JPG,006f39bb-c7e7-469f-b062-f2b4012800b9,train
61429,2636097,JPG,7a4c01f2-6c37-4721-bdb1-bd8be303e7f6,train
318545,1690870,jpg,39db83fd-3380-4baa-881f-54996b1e0ec0,train
51707,4369588,jpeg,31d00be0-7f63-40d8-aa86-83fb84da579c,val
174190,11846273,jpg,0c0eaac1-796b-4286-9a56-3eb8b18eb5f0,val
362611,2329126,jpg,8cd60efc-2422-48df-a0af-a9094c569ca0,val
781406,163069157,jpg,62189c22-29d2-4c6b-8f78-84e6149747c5,val
336908,51536778,jpg,68d43180-895c-42e2-a094-4a9360a59b13,train
416698,195105372,jpg,d42a5379-a3e7-4b02-bcd9-f9bf6de5c513,train
311218,11300406,jpg,b29f6ad8-58c3-4aab-a7bf-6fa7f0ba9cab,train
98787,33492375,jpeg,7cb65d0f-148f-4cab-a6b4-7b8281305b2a,train
174082,26792075,jpeg,48835703-840c-4dc2-a5db-7527e98bf4ca,train
47153,871725,JPG,59295f50-352c-49bc-a9b6-358f18060843,train
703293,191357882,jpeg,accf731a-380d-4180-8f4e-c209c14c9d16,train
130170,5246329,jpeg,d1d8386b-37b8-44d8-ba7c-9d4f8ede4bc0,train
556558,37532933,jpg,88cec0bb-00aa-40f0-a315-94b7baf00c52,train
324345,81168754,jpeg,69660e67-789b-4bf1-9031-73cfe4857b05,train
487447,32925101,jpg,2bd14780-a753-4098-95d3-2690a97b49a8,train
343019,24473921,jpg,22f89c00-3070-4034-bdc9-fe24421c0468,train
746682,11239282,jpeg,7506af27-77ad-4c6d-b813-271fa7bf7875,val
876597,98282596,jpg,007c2fc8-6796-4e26-91bc-403cd6973fd1,train
451784,4057872,jpg,c018e8f6-30be-4f0a-aeaf-cf1bcaed85c3,train
218302,259061140,jpg,b4213a74-a635-4f23-8bcc-856a3dc65d5e,train
559275,71085419,jpg,992698f0-d686-408a-8472-1854a75ce1de,train
327167,34794611,jpg,502c8caf-4507-4a87-8110-97390912d583,train
526526,132407962,jpg,b1515ccb-0eb9-43fd-a63e-baee244bcbb2,train
437831,7773373,jpeg,e4627eed-37cb-45c1-8fd7-c6da1e5f26d6,val
550657,22942125,jpeg,c1e6a075-ef78-4eaa-8669-c6a7caf9724c,val
205720,14173743,jpg,0aff2f06-faad-4612-8981-70bc9e99d0e9,val
128244,9671492,jpeg,dec39c31-e03e-4d23-a7be-8f0285d28115,train
135239,2061364,JPG,646b32e3-8342-4315-ad4f-5a093fe8f37a,train
62626,974076,jpg,b9439c25-2a30-4b03-b4f4-200c1f9633ff,train
552407,37801134,jpeg,047c525d-5ce1-41ca-9bdb-ff9a38af82ac,train
119248,4384896,jpg,d57b573f-e751-4f4b-b066-8530ae55ac25,train
624685,167300113,jpg,f1dcc6ba-503c-4712-89ff-dcd17ac8686b,train
142778,5824982,jpeg,fdd76ff5-cac9-446f-b323-656b664065b0,train
447928,81352033,jpg,487564bc-1107-4e9e-b528-f84c8155b6e4,train
990861,238122329,jpeg,8514e96a-714a-4507-96af-90f2edb675df,val
329845,6017676,jpeg,49cfeadb-82a9-4e1e-9ed2-2721114dae86,train
68912,471583,JPG,4b4a5747-514a-4ef2-a2ea-dff683c112d1,val
325266,12375536,jpeg,8f415485-71b5-43ee-86b2-a1e88a4896c2,train
912509,113377724,jpeg,0f2f3d92-f5d4-4e27-bdbb-28737564bcb6,train
546185,87302655,jpeg,19ce6e2c-5639-4dc5-a3b2-b5931f31e06f,train
203409,1967935,jpg,b7b0515b-e5c6-4169-930d-23c9bfae9913,train
321933,8559765,jpg,97fe7685-0d61-40fb-acfe-1246f7090e90,train
127431,272121,JPG,69d0eebd-f220-461b-9df5-45b2ed2ed6a6,test
461172,3989656,jpg,cae2d60c-9ac7-4dc7-8505-6a167cf2d10a,train
55122,2228828,JPG,e1a7e94a-e839-4975-941f-9f874d5e8229,train
504738,19060294,jpg,f11917fe-b139-4681-87f5-ba567c757269,train
128214,12539714,jpg,472c309f-0c52-45b0-8120-b68f24702629,train
452500,5814536,jpg,f6614342-a078-494a-8282-5b6599474add,test
546144,218623740,jpeg,422b473b-9e43-4523-a09a-a1b5859a2e01,train
357312,38926126,jpeg,7bdb5d9c-4ec1-4ae9-9df5-dde92a204284,train
750907,4535395,jpeg,caabb355-3fa7-43a4-b989-db04d3546ffa,train
202770,10791915,png,889439d0-83b9-4f1e-b4f5-e025b8abadfc,test
468426,107087316,jpeg,39f575f4-cbf4-452c-b797-d5a3949bc7d3,val
55719,231283,jpg,58ee9385-98e6-493d-aba5-ae12510eda62,val
746529,42604059,jpeg,441eb116-53d1-49dc-b5aa-8a0ca6f3443f,test
868744,177257221,jpg,07e23ad5-ffde-4bbe-9a8e-225726ecb8a0,test
219582,6692673,jpeg,af2b1a25-fdce-497d-9ad8-92b1c7010210,train
460501,63001847,jpg,aa22cecd-a202-4970-ad66-07b9fca94069,train
219638,131714903,jpeg,df2a8ad9-896c-430f-8b44-482955e0e3e4,train
470955,73975190,jpeg,b66c4947-f6f7-4651-bbd1-f7564b2a3ad3,test
338152,132419094,jpg,691e17ab-97ca-4854-b29b-8e03c0d46381,train
327173,8126184,jpeg,4701b258-d45e-41c3-9e7f-f7a14e6a9471,train
118942,4338017,jpeg,aeb015ad-7b3a-486c-845f-bbc43edf6da2,train
71196,11693853,jpg,d75321dc-cae5-42a1-97a4-ff9aba430072,test
513784,77466816,jpeg,d364f03b-3aa3-4ade-a180-f31af4e22d55,val
121213,11645908,jpg,fec7fe16-adad-4453-8a0a-ecea8575c236,train
468121,15694027,jpeg,02a41a12-77dd-4f11-8f17-b5ed2d24c679,test
220287,5486131,jpeg,4af6915e-30b3-49fa-b77d-a08d30dc7198,train
472957,82949727,jpeg,17a77a60-554e-4b03-bd39-3f47807cd756,train
709890,43987202,jpg,9c23961f-079e-45ff-b4dd-1ad2443facc5,train
468008,10341853,jpeg,cf6ed92a-cf35-4112-843f-26517d45d221,train
326614,9777678,jpg,9cf27953-9f13-406f-aa5b-a44910d2eb39,train
56078,5650576,jpeg,fa3f7b1b-712b-453d-b360-0fdecb396a09,val
354734,2709290,jpg,b2ab3e7d-dfb0-4c3f-ad22-29f5d1c0baca,val
324273,3859984,jpg,de449d68-afcf-43a8-9f04-d25dce1b2d51,train
482049,112452861,jpeg,68f8b35a-c707-49d5-b176-7aa882bb8314,val
320060,2210186,jpg,d98d6f21-3503-4b72-8bdd-e9c7c5ae3c2f,train
200017,845515,jpg,c890c8fb-3cff-43c2-9169-f798ab1dddf0,train
71219,4758980,jpeg,1044627c-8a30-4eac-8e62-5a06d448831d,train
71248,1840652,jpg,ddfb8024-3e72-43ac-a3ba-eece1b2c4e95,test
101831,74679316,jpg,d4a05b74-8619-4aea-b770-b93d5259dad7,train
415589,7956664,jpeg,aaa3205b-e670-4789-82b4-b4b4ace4342f,train
469862,118129352,jpeg,2ea03ab3-930a-41b9-8b3e-744556971fd2,train
133154,1971163,jpg,a1f6264c-3562-4a3d-8614-69443bbbc85e,train
56835,33101981,jpeg,645299e4-1311-4d49-b5d4-7dc538185a11,train
220920,11765585,jpg,e681df88-e11b-4e3d-aed2-c022443cf172,train
624522,128661539,jpeg,956cf234-765c-44de-9e32-f81865edd313,train
469708,23583748,jpeg,97abab93-f5fb-4268-b2b0-709c78163c0b,test
775651,255418289,jpeg,839f8b7d-5ccc-42c5-ae26-2d21478df63e,train
131106,341340372,jpg,8e240d84-08e3-4d0a-98cb-9b7853952afd,train
68721,29249862,jpeg,37d9153b-6cbb-4a83-80dc-ec7ed23a0560,train
482035,66355808,jpg,a75ecb48-45bb-49e2-90d5-e3abdebbd0fc,train
733190,32745316,jpg,af42c0c2-ffda-413b-b240-e825ebb05606,train
210271,335828246,jpg,e34dd564-eee4-45c3-ad04-676c21cf481e,train
390463,7471966,jpg,d7b14e19-61ae-45e8-94d4-2c44a69ef31e,train
320875,120842724,jpeg,707eae18-691c-4c94-99e4-7f9590aaccf9,train
130127,7870501,jpg,85665956-c7cf-47c4-9c2b-9ba31bf26481,train
513922,32625121,jpg,b3b280cc-280c-45fd-aeba-43544194ecc7,train
129570,957919,jpg,3686eae7-6743-4212-b4fc-7afe19106f34,train
326871,1622022,jpg,0d418624-c355-4578-9ce7-1fa86d2af0c0,train
343748,32961962,jpeg,850a170e-575d-413f-ad5f-14a27b54a390,train
526493,227431876,jpeg,55442aba-2ff7-4849-ba74-0139276b09d9,val
474753,98089495,jpg,fcfecb43-805e-4eea-ba8f-919ae7296338,train
908673,18698814,jpg,755cf65e-fdf8-4b5c-865e-1e86b3cd3a84,train
221612,15351731,jpg,c949b2f8-f340-462a-908c-ffaba707bf3f,train
327185,5483414,jpg,cc5ea890-9b8d-4d9e-a7ff-fc534112a90e,train
1115664,270172100,jpeg,892c9c65-64c6-46bb-9ae9-d91e20a9e4b7,train
547330,78917311,jpg,a69a60c3-ced6-4bc4-b113-b477fcb2b5ec,val
209083,153866040,jpg,d1cb5580-c5e3-4f33-9bcd-1c79801bda47,val
358327,12704156,jpeg,88cf225e-1234-4f3e-819e-44dd9ea2b266,train
205344,29911414,jpeg,f84415d5-a31e-4330-b627-024159a728e3,train
468456,176362242,jpeg,5cc9d9bd-7ce8-4ff5-b850-e10912040b2c,test
67437,1844464,JPG,13ca3f80-7e0b-4e6e-953d-ecc8a7d45ea5,val
510323,11354904,jpg,80a5b192-3eac-457b-8757-72b475f2072e,train
61508,521415,JPG,231d7c51-807e-4239-a073-ffb96d970800,train
525948,221548162,jpeg,6188f239-37da-4182-970d-b7fd54c2fe4f,train
557605,215414712,jpg,c59cac2e-1387-434d-9022-abf85bb35c4c,train
141761,1996062,JPG,2320cee5-a8e0-45bc-ad19-73a1ce98d605,test
51671,3791403,jpg,af299252-c05d-47fe-9db1-c5b38a44b692,val
980857,103397697,jpeg,ba871d33-3c55-445f-a853-2547ad05ab87,train
245870,24173639,jpg,34c19b14-886d-41e2-b029-9e46b3bd21a7,train
261586,3544378,jpg,e604b48d-5af3-4962-b927-1764f855e2f7,test
307026,2380353,jpg,a19e0251-8f8f-4b53-8b03-2bc6a58f6abf,train
324093,2162204,jpg,eaa0aaaf-872a-430f-a5e8-207d04ebf570,train
548965,48671016,jpeg,e4166382-28c3-4ce7-ac0b-8a7cd0ecb18b,val
143617,4203987,jpg,68c02a5d-7330-44cb-b35c-d6f7d8638497,train
47493,3844399,JPG,a06b1825-cc99-4a65-a15b-42e1a2183074,train
124150,1127749,jpg,989a8a79-f4a9-4fcf-9a4e-08dadec92aaa,train
154449,8506379,jpg,01d145be-f46f-4ba7-8b9d-4612e8768789,val
578767,97255455,jpg,94a6bd13-0a2d-4fed-9437-77e57483afca,test
208049,149600179,jpg,9bf628aa-38e2-4d9e-afe2-7acf5eeeb539,train
1158040,237913051,jpg,ae8ae310-bc4e-4213-a4ee-07136b45cd93,test
1019939,288509776,jpeg,9fd1d402-7857-4e76-ae03-b710a6518567,train
521452,61590185,jpeg,6cf7e65a-288f-4aee-95cf-789001e98e48,train
466441,61958078,jpeg,3d9db4b9-100e-4a20-b39b-2be8e5455c69,train
498597,265672187,jpeg,ac82a6a1-fc43-4fa3-be2c-a1bcb166020f,train
57443,259812,jpg,816a3ce0-42bf-44fc-a500-72889cbc8f48,train
636852,211531909,jpg,5d1b439e-ead3-4a4b-b8f9-9e0f8f6be997,test
55356,8742594,jpg,f80a692d-b5ed-4327-ae7f-1d115cddb8f5,train
223680,1478709,jpg,1d251557-45ac-43a1-b268-d601652a0dad,train
468117,30812211,jpeg,01d19d4b-5d91-47cb-b929-924d6cd1af84,train
559311,31100917,jpg,9fa1210f-9bfa-4eff-b695-81f76f866850,train
330643,185105592,jpeg,d546bc59-db1f-4570-a7b7-1cd8f903b3c0,train
130393,11017781,jpg,92ca58c6-f9de-4fd0-900d-e097631fd754,test
122234,11217919,jpg,c4a65773-40f4-4616-994d-5fd750082696,train
470093,29408889,jpeg,8ab4bb8e-2baf-4f02-b998-2007655d6899,val
203415,5818999,jpeg,f28acbbf-5bc8-49be-8f94-68166ccffab1,test
1351725,314966688,jpg,c2052037-827e-4b2e-b19f-132c2e0359b2,train
451684,79612915,jpg,da0ddb9d-df0e-45e0-9de9-8972cb16d6fb,train
922447,261195050,jpeg,b2a02b97-f361-4245-b848-1f5f9f91fba0,train
151792,3510034,JPG,fe2f3105-414f-4885-9555-72465db7562d,train
61749,1028076,jpg,8d42d8dc-522e-486f-a426-b51fce79fed0,train
128824,641610,jpg,ec117235-d131-4721-8a7c-53a3904534ff,train
501467,11013879,jpeg,ebbea10e-ab7f-4da9-93a1-f8c17860ce3b,test
47802,385310,jpg,54b57e5c-0525-494b-b272-01c55bc70244,train
500403,100171752,jpeg,ce64a400-5aa4-407b-b8a6-15e23604a514,test
207527,2087947,jpg,0df3e378-8dc1-44c9-955f-feb2d2f3be29,val
903515,167766714,jpg,69618404-ae72-4b3f-aeec-2c9a3aaa5e1a,val
712462,176760207,jpeg,00aecc1a-361c-40a6-8066-0a164697d660,train
56293,1085047,JPG,ebb892b9-9720-4965-90e7-a1356c20de28,train
105048,59576565,jpeg,079e633a-4795-417f-b3cf-a8e7c17bd1dd,train
504160,218748467,jpeg,0f2380cb-ab6e-4a75-ac9a-ff2f13004e05,train
127506,1345384,jpg,1b2511bd-3b72-4696-80f7-3567ad014074,train
326491,7502447,jpeg,4197dae9-110b-41ee-ad04-0d354af2911a,val
53905,148180,jpg,6d4b35f1-d311-40c2-9833-c426f33c7653,test
338651,10757928,jpeg,e11a7089-fc03-4ed8-bff9-b98898b8f55c,train
337733,107243730,jpg,cd19e01a-7166-4b22-a173-d5a83ff22924,train
511381,138360423,jpeg,ccf71b0b-caab-4348-9049-01f12caea08d,train
1083558,298358927,jpeg,27907684-23b5-4ab9-a93a-9fddd03ad277,train
342608,4567419,jpeg,e342a0ff-2ef0-4580-b5b7-60aa6a215600,train
709180,117484031,jpeg,5c7680de-6185-4299-8ff6-b5da6ef1b53f,train
82109,3053243,jpeg,1c185115-4e82-4876-8dd3-151256616a47,train
465445,149494769,jpeg,0eb7ff2a-8cfe-4651-ad09-e5ac26f71802,test
333502,2029523,JPG,5afc3174-7ac4-42a9-be52-3ee8cbc3d979,train
558690,190390893,jpeg,43f7b770-5e63-46c6-ad2d-7a223ffafb94,train
1308091,205068755,jpeg,43a845be-1edc-4d2d-882e-060d7bb15fd6,train
949036,199396825,jpeg,f7d79ea6-9fa3-495b-bb91-50060bb6b37b,train
451781,11624157,jpg,d5512e7d-c88c-4be6-99b6-d3338e347f51,train
437909,4169049,jpg,f6b0192d-c29d-4432-8ca2-a2b520cc6475,train
131825,29029972,jpg,d58e346a-3fa6-4125-8eb0-06e98adc22f0,train
210299,24523312,jpg,93f360c7-91be-4073-86f4-cb8ee97fffcf,train
118556,2673105,jpg,ca0da6d2-6011-468d-bcf1-2965e5aded43,train
549960,23654336,jpg,11aed4d2-de39-4416-a4c5-41cffd06f620,train
789022,191384364,jpg,f055d1e8-0530-4e7b-b9b4-6d44b040e222,train
121766,3147573,jpeg,7d8aced0-c0ec-4462-9b44-91adc4779b60,train
364111,12364509,jpg,1c7351d4-9b4c-4bc7-9467-3d4728218064,val
123942,250437039,jpg,1abb46aa-15a2-4138-b6ac-b44daabebf8e,train
486982,32823908,jpg,3577c9d1-2d30-4d20-9fed-6593551bca1f,train
344870,12208422,jpg,4ed29764-4225-4699-bf4a-91e8428a0bc6,train
886234,121971684,jpg,3a035a95-aaa1-4edd-a7d0-dfe1b49ddd58,train
875806,244965247,jpg,9726f07f-47c1-4cab-8e65-ecefdebc5202,train
356403,8445328,jpg,e78f568d-522f-497d-a78c-063f8d5d3a59,val
55746,16314,jpg,d1c67dac-f2bf-4b03-9e6a-1c6996355845,train
320101,8173192,jpg,ea585d41-8df8-4853-9198-3fd7a9ee4732,train
962054,147350672,jpeg,86a1dab6-7d94-48ff-a6fd-66f6164cc8f1,test
225223,3203747,jpg,5aca4f76-f427-4e54-9e8a-da8c7edd2ac3,train
496687,35993840,jpg,972fab08-87be-4115-baef-7bb868a1ab55,train
555495,22410625,jpg,9f481002-6b65-4361-81dd-a33da86670c3,train
225311,105720575,jpeg,1f98c85e-33d4-4ca8-8bf6-fd04abb17be8,train
371928,226866518,jpeg,60820e5d-02b4-4dec-b966-3cd54672ae75,test
712159,27355650,jpeg,57bff43f-78a9-48e0-a45d-5351d1652081,train
470347,74762027,jpg,340bf048-5b89-4be1-9dfa-5763492ce7f0,test
425406,178892276,jpeg,9c872c37-9752-4543-b850-208ea93a54fc,val
48612,47445758,jpeg,2c56d42a-7ed1-4e67-b23d-bb4430bec751,train
127810,144887669,jpeg,ea9dfc31-da0a-47d1-8184-38d9002de80e,train
326757,4607974,jpg,a46a21c3-c432-4d30-b9ac-65fd44cff37c,train
336978,34869346,jpeg,d3795fe9-dc5c-4a4f-8299-58cfc55b488c,train
261683,241239862,jpg,012da2e7-d7f7-49b1-99de-dbcf4d92f58f,train
337012,185484767,jpeg,6b8cf1ed-3030-4b85-9a90-a242fe92d216,train
451367,44079693,png,39bac6ab-8be0-43d9-9014-cff15efece7d,train
362296,5041398,jpeg,b518bd45-cc1a-42ac-ba47-523c4666c508,train
70137,70166692,jpeg,4aa90e03-118e-45b4-a5b7-e76e1470bfc6,test
343354,10695952,jpeg,db10bc20-589d-4382-82ee-57749b255ed8,test
490815,105512507,jpg,e9900c76-95d4-4cee-9342-1e530a39ca34,train
120956,5985379,jpeg,98f169f2-1233-42fd-addf-b21d7a0d64a7,train
133020,3678418,jpeg,fe7671b2-491a-465f-a691-7a64e7c4fb72,train
225815,1174459,jpg,7c44f4ac-68d5-4036-8877-dc0feed02981,train
225916,34006813,jpg,c024a62c-e489-48a7-b06e-3b9aa4e37745,test
225935,88918034,jpg,4c4d373f-e276-41ec-a01a-ee73ee181145,test
734712,43401636,jpeg,5bb01768-56b4-4afa-8350-c9abbb36c4ee,train
84521,10379601,jpeg,d9a4a578-40e7-4055-97e8-921f2124345c,train
81687,160202,JPG,eeb56b2e-5fc5-45c5-9cd3-70583c9ab866,train
1045626,197430818,jpeg,cd4d5f32-8fa6-4423-b171-41c7a9ea15be,val
547326,191797858,png,ffde78ca-f7fb-4b9d-abb2-7d3257376e7b,train
56554,31486501,jpeg,c379b6cb-fb8c-4195-9852-7c52d22c6a9d,train
131885,28681919,jpg,24f2be02-7852-4868-86f5-d5968a4acbb3,train
557066,45933177,jpeg,db065f5b-f041-48b0-a644-6ff3b4f8abf6,train
326632,47821056,jpg,dc909573-a2cf-4fe7-a259-f6dafc1587e2,train
61781,133879,jpg,341047e5-7e6b-41a1-abbb-3cc7472ed4bb,train
1086497,219877625,jpeg,2d39cbb2-2234-44e4-b1c7-9e05f467d3b3,train
469904,271163550,jpeg,bb2c0a0c-4bfb-409c-b676-342346ce64f5,train
546312,13013206,jpeg,0334f48a-3094-4528-9781-24daa1bedbee,train
53869,580088,jpg,f06f2d88-e6c6-4cee-b042-5ba6e419206e,val
416811,23181792,jpeg,049b7e5f-9855-4474-8fc5-e599eb2a20e5,train
332307,5120431,jpg,e4528571-2c68-425a-af48-944c082053d9,train
226250,2048795,png,3d83d158-4964-4adf-b8ad-39025f8a13f8,train
61844,1960783,jpg,e3e75e10-68b0-4cf6-a06d-0dea993714c3,train
321374,4063484,jpg,5c584043-082e-4c97-b4a8-3b8d60e5e36f,train
606942,126770554,jpg,d586e9e4-1465-450e-af79-5147117ede40,train
570735,219470736,jpeg,3e99f281-de9d-465d-a483-110242e50aa0,train
454883,65481645,jpg,5a0642d6-f111-41e9-be39-b56be1700a40,train
548785,43061118,jpeg,fa4ab8c1-1e47-4330-8845-d18600560a68,train
205191,4709897,jpeg,72bc9f2a-4064-4d52-bdf9-e17e4ecf526a,train
48284,254357,jpg,f5d4d3b6-f395-486b-b11d-a5c61c4eecfc,train
132663,2104597,jpg,6005a733-07c6-43e3-bc37-2ea5290ebbc0,train
416684,128714037,jpeg,2cdbc030-6202-4058-83aa-89759a7a79ea,train
132308,2977027,jpg,1d80c831-1bef-4cd6-93a0-134271eeeb53,train
176239,33132259,jpg,59444c2a-f22c-47c7-af21-45fdd34868c8,train
554438,43494920,jpeg,deb265a5-110f-45f5-bb81-920288e7c6d9,train
544096,108303973,jpeg,5f4f7218-4244-473e-8eba-b48a2d871d87,train
856314,131356090,jpg,68f969f8-17ca-4cf0-9765-d239f2decb20,val
520505,19322294,jpeg,65bfb459-cace-492c-a57d-55e03880e339,train
176258,67253528,jpg,7730fb00-be10-44fb-916d-4ac2dac95d81,test
209661,7473738,jpeg,2f4bcc0d-7cac-43b8-beb8-9c09f32b257e,train
326355,18070506,jpeg,28cc1a64-4ed2-4cbd-adde-825bbde0862e,train
68328,495527,JPG,1e7c3f16-237a-49a4-8ba5-3e2bd1b2a872,val
522347,184063083,jpeg,b1d22833-881e-4d7a-a436-bed6cdc106bf,train
497155,57014065,jpg,39e4654f-e827-471e-a35d-475d199aed98,val
62060,1012878,jpg,2846fc6b-2d33-4e5b-9a5c-dbf7c1b5c6f4,test
51699,3777612,jpeg,277cf059-0be5-4c16-9cde-15e6349bb3ad,train
56529,450564,jpg,9cf710df-175e-48cd-9ee6-28b9bc94d123,train
494353,110000306,jpg,b56f71a5-c015-45ba-b3aa-67f8d5bd1926,train
482038,112273540,jpg,659b3bd9-3fff-4566-ae03-befbd4663854,val
566178,182608379,jpg,5a5a9e5a-ad78-422d-8362-4ddf6269ab15,train
70401,43919107,jpg,a021f7d4-8053-41d6-8463-0177db5b02e4,train
321532,29281703,jpeg,2331ce4d-e8ed-4ba3-9a2c-9d77ebe2d796,test
540980,35725592,jpg,f2c770d9-632f-4359-80e9-32055f470115,test
624420,248128983,png,b95a3cb2-acb8-4a8a-9deb-c357a838049d,train
297453,7429227,jpg,92a767a0-ddc7-4e83-8cd2-9b6629388e5c,train
83459,1020679,jpg,30ba093f-e267-4543-b649-c8c03b8e1c79,val
703175,92443162,jpg,bcaed832-e1d3-45c5-a2b2-6a3cd1941b14,train
308174,77411892,jpeg,1d49550a-a344-47a1-9dce-0aa83466afdb,train
503857,151370772,jpg,0e092206-b761-4c73-aefd-01972320f301,test
341628,90927780,jpeg,f070f9ec-90e9-459a-a4aa-53ce3e6df3f4,train
504993,119467239,jpg,a80853fd-d647-4e6e-81e6-d97b4a30a15f,train
84644,351418,jpg,a06c97ae-48ac-4094-9d46-4cdfe6f2c7cd,train
55361,1178647,jpg,ec530f4b-b581-4dff-b1f8-eff5a554155c,train
1016216,23654427,jpg,d8f4d09e-3357-4b5c-b744-0b18841ab347,train
524652,82711039,jpg,a16bcd29-0709-41cc-8333-ea7287e0e86e,test
56189,248812,jpg,33e66d1c-e0bc-46e0-a044-169114c2eb33,train
143529,4497581,jpg,6d9e4ff5-0ee4-4bd4-8621-64f182384ae8,train
227754,2241685,jpg,b03c8284-1482-4e36-9341-ac337ee973da,test
48292,410578,JPG,f2b23328-d8a8-4b47-8d02-7e583319f175,train
865359,59863852,jpg,0e9764bd-ce1a-4a8b-9c3e-1b83d7c2c28f,train
362281,3296079,JPG,fd3c889c-f2af-48a9-b135-cc4eb6222990,train
334334,5879181,jpg,b1e1bf69-5905-4dbc-94a1-f81cc422af4c,train
55626,28609,jpg,36bc3166-497a-48b9-bf44-61271fcadb69,train
631042,87324176,jpeg,e5887df8-a3aa-4804-b15e-3aa27df7914e,test
747874,121326984,jpg,5044b9a5-e107-4589-b442-45f68313b057,train
55787,919988,jpg,d13ebdd9-ed6a-46fe-a76c-f4eef3b40c7e,train
549915,63582204,jpeg,bbd61b1f-49a9-4f7c-8f6e-75c54636758c,val
205749,29699202,jpg,3d6986a4-aac3-4b78-8f59-c71ed9c58337,train
109650,905330,jpg,46fb3327-75f3-42b6-9c74-d1959f883b62,train
62005,5412731,jpg,f780e6e4-2080-4229-86d8-3ae11293c070,train
317906,17453906,jpeg,a5964f6e-57c9-41cb-adb3-9b1189ef7634,train
490806,67806321,jpeg,ddeef0d4-cf26-48f6-9595-2e081218cd21,train
483920,116770744,jpg,f3ddf406-49a2-49e3-ba76-40a1845c7625,train
126765,378322,JPG,08c663cb-e1bc-4aab-baf5-d5e9613e1fe7,test
451398,13756970,jpeg,58030a1b-7a1a-4e4b-943e-8c3c24d95882,test
84640,141227,jpg,96b77915-8753-4e12-a6f0-320b2957c27c,train
448298,3253753,JPG,527ecbc8-648d-48fb-8f8d-08da565b561a,train
127612,8506329,jpg,524d3ba0-f9a8-4658-ad80-5dd0acdffbf9,val
494559,1585414,jpg,df8aebd1-93e1-4942-9c1a-79c0b4993dbc,train
55641,250543,jpg,9b2b5335-dc3e-4005-a1b7-c74967dd6be0,val
1102814,111919773,jpeg,65592a8a-c0b7-4309-b893-d567b239e0e7,train
483930,47867151,jpeg,d20e7854-74ee-4f99-8426-b816d2296b6b,train
133872,9881449,jpg,97337868-8590-4412-9719-3729441e7b42,train
336995,66000256,jpeg,8e1eccc3-11f7-49ff-9db9-d5bac98e0101,train
505411,224761162,jpeg,e5e3ef18-4ef8-44ed-8de0-b2dbff5c7d07,test
122238,363400,JPG,003c9da2-4f41-4d96-9850-b388c4fc4f1d,test
781005,78386947,jpg,f8035544-25d4-4a2f-81fb-541d95aa3c54,val
324792,13754527,jpeg,920fe095-3043-4031-8efe-a11e649614ac,test
1021899,177340973,jpeg,cb066694-5070-4bd9-a26e-b29aee29f872,train
760202,237097936,jpg,2a14e1a3-86bf-4a62-bb0b-6dd15b5d9c23,train
141763,17375505,jpeg,fda6766e-5759-4214-9ab4-f6b05033dd6a,val
476070,62454490,jpg,400f2de2-9cd8-459c-9cd8-07c8e046c20f,train
704734,124717123,jpg,f5630eac-fe0f-4ce2-a3ca-f021072a4683,test
554551,112982447,jpg,81b2c514-c82d-445b-bb90-f140e2dfcc72,train
501625,1623745,JPG,ffe78059-25d9-413b-a542-b6327b29f840,val
905036,160799802,jpeg,048112ec-1e66-468d-9437-794b11edefa4,train
522492,117710355,jpeg,96c669d4-7d99-423c-ba8e-c345850d8835,train
712461,44693177,jpg,1592de1d-88b2-4084-821c-2f35da387690,train
318908,11671467,jpg,411dcfaf-5e8a-490b-8733-6cc435d539f1,test
61413,853776,jpg,e7c05051-cf84-4777-8be9-d60e428be1c4,train
229302,150291454,jpg,e5d974b8-f101-4fc6-b419-66565b0b4585,train
468566,226347207,jpeg,be6a4a25-3c46-4a80-98a6-153179727852,train
395978,227932606,jpeg,b146d98d-7d25-4a15-a3bf-c4b73b97f05b,test
418158,39024621,jpg,b23a5b65-7cc5-489f-8550-db270890678e,train
199870,439196,jpg,3a59c508-c0c4-46f6-8141-f53f095813a6,train
